Máximo;Mínimo            ;Media           ;Fecha máximo                    ;Fecha mínimo;fecha         
60  ;47,18             ;54              ;2023-06-03 15:00:00             ;2023-06-03 00:00:00;2023-06-03 00:00:00
53  ;48,35             ;50              ;2023-06-04 00:00:00             ;2023-06-04 07:45:00;2023-06-04 00:00:00
60  ;50,69             ;52              ;2023-06-05 23:45:00             ;2023-06-05 00:00:00;2023-06-05 00:00:00
65  ;60,12             ;63              ;2023-06-06 13:15:00             ;2023-06-06 00:00:00;2023-06-06 00:00:00
62  ;57,16             ;61              ;2023-06-07 00:00:00             ;2023-06-07 22:30:00;2023-06-07 00:00:00
57  ;47,18             ;51              ;2023-06-08 00:00:00             ;2023-06-08 19:00:00;2023-06-08 00:00:00
54  ;46,01             ;50              ;2023-06-09 07:00:00             ;2023-06-09 21:15:00;2023-06-09 00:00:00
46  ;42,5              ;44              ;2023-06-10 00:00:00             ;2023-06-10 14:30:00;2023-06-10 00:00:00
44  ;39,82             ;42              ;2023-06-11 02:00:00             ;2023-06-11 22:00:00;2023-06-11 00:00:00
60  ;39,82             ;44              ;2023-06-12 19:30:00             ;2023-06-12 00:00:00;2023-06-12 00:00:00
45  ;42,5              ;44              ;2023-06-13 00:00:00             ;2023-06-13 03:00:00;2023-06-13 00:00:00
79  ;43,67             ;56              ;2023-06-14 23:45:00             ;2023-06-14 00:00:00;2023-06-14 00:00:00
93  ;78,6              ;88              ;2023-06-15 05:45:00             ;2023-06-15 00:00:00;2023-06-15 00:00:00
117 ;83,4              ;99              ;2023-06-16 18:15:00             ;2023-06-16 00:00:00;2023-06-16 00:00:00
115 ;78,6              ;93              ;2023-06-17 00:00:00             ;2023-06-17 17:15:00;2023-06-17 00:00:00
85  ;67,52             ;73              ;2023-06-18 00:00:00             ;2023-06-18 18:15:00;2023-06-18 00:00:00
125 ;70,6              ;88              ;2023-06-19 23:30:00             ;2023-06-19 00:00:00;2023-06-19 00:00:00
152 ;125,3             ;136             ;2023-06-20 23:00:00             ;2023-06-20 00:00:00;2023-06-20 00:00:00
155 ;133,4             ;143             ;2023-06-21 02:45:00             ;2023-06-21 16:45:00;2023-06-21 00:00:00
207 ;128               ;150             ;2023-06-22 23:45:00             ;2023-06-22 07:30:00;2023-06-22 00:00:00
321 ;207,433           ;266             ;2023-06-23 23:15:00             ;2023-06-23 00:00:00;2023-06-23 00:00:00
321 ;191,3             ;267             ;2023-06-24 00:00:00             ;2023-06-24 23:45:00;2023-06-24 00:00:00
191 ;111,8             ;147             ;2023-06-25 00:00:00             ;2023-06-25 23:45:00;2023-06-25 00:00:00
112 ;81,8              ;96              ;2023-06-26 00:00:00             ;2023-06-26 22:45:00;2023-06-26 00:00:00
82  ;66,04             ;72              ;2023-06-27 00:00:00             ;2023-06-27 19:15:00;2023-06-27 00:00:00
66  ;51,86             ;59              ;2023-06-28 00:00:00             ;2023-06-28 22:15:00;2023-06-28 00:00:00
52  ;46,01             ;48              ;2023-06-29 00:00:00             ;2023-06-29 14:45:00;2023-06-29 00:00:00
47  ;37,14             ;43              ;2023-06-30 00:00:00             ;2023-06-30 23:30:00;2023-06-30 00:00:00
37  ;34,64             ;36              ;2023-07-01 00:00:00             ;2023-07-01 20:15:00;2023-07-01 00:00:00
36  ;31,16             ;34              ;2023-07-02 00:30:00             ;2023-07-02 21:30:00;2023-07-02 00:00:00
31  ;29                ;30              ;2023-07-03 00:00:00             ;2023-07-03 20:15:00;2023-07-03 00:00:00
29  ;28                ;28              ;2023-07-04 09:00:00             ;2023-07-04 00:00:00;2023-07-04 00:00:00
38  ;29                ;35              ;2023-07-05 09:45:00             ;2023-07-05 00:00:00;2023-07-05 00:00:00
93  ;32,32             ;48              ;2023-07-06 19:30:00             ;2023-07-06 03:15:00;2023-07-06 00:00:00
62  ;43,67             ;48              ;2023-07-07 00:00:00             ;2023-07-07 22:15:00;2023-07-07 00:00:00
56  ;43,67             ;46              ;2023-07-08 23:45:00             ;2023-07-08 00:00:00;2023-07-08 00:00:00
131 ;60,12             ;110             ;2023-07-09 07:30:00             ;2023-07-09 00:00:00;2023-07-09 00:00:00
95  ;67,52             ;81              ;2023-07-10 00:00:00             ;2023-07-10 23:45:00;2023-07-10 00:00:00
68  ;51,86             ;60              ;2023-07-11 00:00:00             ;2023-07-11 23:00:00;2023-07-11 00:00:00
52  ;34,64             ;43              ;2023-07-12 00:00:00             ;2023-07-12 19:45:00;2023-07-12 00:00:00
37  ;32,32             ;35              ;2023-07-13 01:30:00             ;2023-07-13 19:45:00;2023-07-13 00:00:00
35  ;33,48             ;34              ;2023-07-14 02:15:00             ;2023-07-14 00:00:00;2023-07-14 00:00:00
33  ;30                ;31              ;2023-07-15 00:00:00             ;2023-07-15 15:00:00;2023-07-15 00:00:00
32  ;25                ;28              ;2023-07-16 00:30:00             ;2023-07-16 18:15:00;2023-07-16 00:00:00
27  ;25                ;26              ;2023-07-17 06:15:00             ;2023-07-17 00:00:00;2023-07-17 00:00:00
30  ;26                ;29              ;2023-07-18 09:00:00             ;2023-07-18 00:00:00;2023-07-18 00:00:00
30  ;27                ;28              ;2023-07-19 16:30:00             ;2023-07-19 00:00:00;2023-07-19 00:00:00
30  ;27                ;29              ;2023-07-20 00:00:00             ;2023-07-20 22:00:00;2023-07-20 00:00:00
29  ;24                ;27              ;2023-07-21 19:15:00             ;2023-07-21 08:15:00;2023-07-21 00:00:00
30  ;27                ;29              ;2023-07-22 20:30:00             ;2023-07-22 05:15:00;2023-07-22 00:00:00
31  ;30                ;30              ;2023-07-23 18:30:00             ;2023-07-23 00:00:00;2023-07-23 00:00:00
35  ;31,16             ;33              ;2023-07-24 10:00:00             ;2023-07-24 00:00:00;2023-07-24 00:00:00
35  ;30                ;32              ;2023-07-25 08:00:00             ;2023-07-25 18:00:00;2023-07-25 00:00:00
33  ;31,16             ;32              ;2023-07-26 14:00:00             ;2023-07-26 00:00:00;2023-07-26 00:00:00
33  ;25                ;29              ;2023-07-27 00:00:00             ;2023-07-27 16:00:00;2023-07-27 00:00:00
30  ;24                ;28              ;2023-07-28 00:00:00             ;2023-07-28 23:15:00;2023-07-28 00:00:00
48  ;24                ;35              ;2023-07-29 23:15:00             ;2023-07-29 00:00:00;2023-07-29 00:00:00
48  ;38,48             ;43              ;2023-07-30 00:00:00             ;2023-07-30 21:45:00;2023-07-30 00:00:00
40  ;33,48             ;38              ;2023-07-31 00:00:00             ;2023-07-31 23:00:00;2023-07-31 00:00:00
33  ;29                ;30              ;2023-08-01 00:00:00             ;2023-08-01 11:00:00;2023-08-01 00:00:00
30  ;27                ;29              ;2023-08-02 01:00:00             ;2023-08-02 22:00:00;2023-08-02 00:00:00
30  ;26                ;28              ;2023-08-03 08:00:00             ;2023-08-03 23:15:00;2023-08-03 00:00:00
30  ;26                ;28              ;2023-08-04 12:45:00             ;2023-08-04 00:00:00;2023-08-04 00:00:00
30  ;27                ;29              ;2023-08-05 14:00:00             ;2023-08-05 02:15:00;2023-08-05 00:00:00
30  ;28                ;29              ;2023-08-06 18:45:00             ;2023-08-06 12:30:00;2023-08-06 00:00:00
31  ;30                ;30              ;2023-08-07 19:45:00             ;2023-08-07 00:00:00;2023-08-07 00:00:00
46  ;31,16             ;42              ;2023-08-08 11:30:00             ;2023-08-08 00:00:00;2023-08-08 00:00:00
44  ;37,14             ;41              ;2023-08-09 01:15:00             ;2023-08-09 21:45:00;2023-08-09 00:00:00
37  ;31,16             ;34              ;2023-08-10 00:00:00             ;2023-08-10 23:45:00;2023-08-10 00:00:00
31  ;29                ;30              ;2023-08-11 00:00:00             ;2023-08-11 19:45:00;2023-08-11 00:00:00
31  ;29                ;30              ;2023-08-12 13:00:00             ;2023-08-12 00:00:00;2023-08-12 00:00:00
30  ;29                ;30              ;2023-08-13 00:00:00             ;2023-08-13 09:15:00;2023-08-13 00:00:00
32  ;30                ;31              ;2023-08-14 13:15:00             ;2023-08-14 00:00:00;2023-08-14 00:00:00
31  ;30                ;30              ;2023-08-15 19:15:00             ;2023-08-15 00:00:00;2023-08-15 00:00:00
32  ;29                ;31              ;2023-08-16 19:45:00             ;2023-08-16 10:15:00;2023-08-16 00:00:00
32  ;30                ;31              ;2023-08-17 00:00:00             ;2023-08-17 08:30:00;2023-08-17 00:00:00
